data,regiao,categoria,produto,canal,unidades,preco_unitario,receita,custo,lucro,satisfacao
2025-07-01,Norte,Eletrônicos,Tablet Nimbus,Loja física,4,1894.86,7579.44,6336.26,1243.18,3.8
2025-07-01,Norte,Eletrônicos,Monitor Vista,E-commerce,3,797.56,2392.68,1708.94,683.74,2.9
2025-07-01,Sudeste,Esporte e Lazer,Halteres Par,E-commerce,12,415.37,4984.44,2768.68,2215.76,3.7
2025-07-01,Sudeste,Casa e Decoração,Tapete Onda,Loja física,2,377.65,755.3,441.22,314.08,3.7
2025-07-01,Nordeste,Esporte e Lazer,Prancha Maré,Loja física,5,545.15,2725.75,1748.29,977.46,4.2
2025-07-01,Sudeste,Vestuário,Camiseta Base,E-commerce,7,240.05,1680.35,822.08,858.27,3.7
2025-07-01,Sudeste,Alimentos,Chá Manhã,Loja física,10,75.44,754.4,580.91,173.49,3.8
2025-07-02,Nordeste,Alimentos,Café Serra,E-commerce,7,56.58,396.06,274.6,121.46,3.9
2025-07-02,Nordeste,Esporte e Lazer,Bicicleta Rota,E-commerce,5,329.01,1645.05,983.51,661.54,3.9
2025-07-02,Centro-Oeste,Alimentos,Café Serra,E-commerce,4,23.72,94.88,67.5,27.38,3.7
2025-07-02,Nordeste,Eletrônicos,Monitor Vista,E-commerce,6,1533.47,9200.82,7228.37,1972.45,3.1
2025-07-02,Sul,Eletrônicos,Fone Pulse,Marketplace,3,1787.15,5361.45,4845.35,516.1,3.3
2025-07-02,Norte,Eletrônicos,Monitor Vista,Loja física,3,1313.11,3939.33,3496.05,443.28,3.0
2025-07-02,Sul,Esporte e Lazer,Prancha Maré,E-commerce,5,270.97,1354.85,862.36,492.49,3.5
2025-07-03,Sudeste,Eletrônicos,Fone Pulse,E-commerce,7,2308.86,16162.02,12547.41,3614.61,4.6
2025-07-03,Sul,Eletrônicos,Notebook Aura,Loja física,3,937.05,2811.15,2446.73,364.42,2.8
2025-07-03,Sudeste,Alimentos,Chá Manhã,E-commerce,8,53.18,425.44,269.46,155.98,4.9
2025-07-03,Sudeste,Casa e Decoração,Tapete Onda,Loja física,5,227.37,1136.85,653.28,483.57,3.9
2025-07-03,Sudeste,Casa e Decoração,Luminária Sol,E-commerce,6,364.4,2186.4,1296.34,890.06,3.4
2025-07-03,Sudeste,Vestuário,Camiseta Base,E-commerce,5,189.93,949.65,430.64,519.01,4.1
2025-07-03,Nordeste,Casa e Decoração,Vaso Raiz,Marketplace,3,222.28,666.84,452.66,214.18,3.9
2025-07-03,Sul,Alimentos,Azeite Oliva,Loja física,3,36.36,109.08,73.63,35.45,3.7
2025-07-04,Sul,Casa e Decoração,Cadeira Foco,Loja física,3,236.49,709.47,404.33,305.14,4.7
2025-07-04,Centro-Oeste,Casa e Decoração,Cadeira Foco,Loja física,2,290.16,580.32,361.41,218.91,4.7
2025-07-04,Nordeste,Alimentos,Azeite Oliva,E-commerce,4,35.56,142.24,113.11,29.13,3.7
2025-07-04,Nordeste,Casa e Decoração,Cadeira Foco,E-commerce,7,385.34,2697.38,1559.27,1138.11,3.6
2025-07-04,Sudeste,Eletrônicos,Monitor Vista,Loja física,5,2009.92,10049.6,8270.87,1778.73,3.2
2025-07-05,Sul,Alimentos,Azeite Oliva,Loja física,9,53.52,481.68,398.88,82.8,3.2
2025-07-05,Centro-Oeste,Vestuário,Camiseta Base,Loja física,2,188.82,377.64,204.76,172.88,4.7
2025-07-05,Sul,Casa e Decoração,Luminária Sol,E-commerce,7,254.05,1778.35,1057.09,721.26,4.8
2025-07-05,Sul,Esporte e Lazer,Prancha Maré,Loja física,7,402.54,2817.78,1796.54,1021.24,3.4
2025-07-05,Sudeste,Casa e Decoração,Cadeira Foco,E-commerce,6,370.04,2220.24,1316.87,903.37,2.6
2025-07-05,Sudeste,Alimentos,Chá Manhã,E-commerce,13,75.81,985.53,705.07,280.46,3.8
2025-07-06,Sudeste,Esporte e Lazer,Bicicleta Rota,E-commerce,8,143.5,1148.0,587.33,560.67,3.6
2025-07-06,Nordeste,Alimentos,Azeite Oliva,E-commerce,5,45.03,225.15,151.68,73.47,4.1
2025-07-06,Centro-Oeste,Esporte e Lazer,Barraca Cume,E-commerce,6,450.18,2701.08,1767.44,933.64,3.8
2025-07-06,Sudeste,Vestuário,Jaqueta Norte,Marketplace,3,103.82,311.46,194.85,116.61,3.5
2025-07-07,Sul,Alimentos,Granola Cheia,Loja física,3,16.8,50.4,37.28,13.12,3.9
2025-07-07,Sudeste,Alimentos,Azeite Oliva,E-commerce,5,46.8,234.0,172.63,61.37,3.7
2025-07-08,Norte,Alimentos,Café Serra,Loja física,1,23.05,23.05,18.49,4.56,3.3
2025-07-08,Sul,Eletrônicos,Notebook Aura,E-commerce,9,1858.54,16726.86,15759.52,967.34,2.3
2025-07-08,Sudeste,Casa e Decoração,Luminária Sol,E-commerce,8,284.63,2277.04,1240.48,1036.56,4.3
2025-07-08,Norte,Eletrônicos,Notebook Aura,Marketplace,3,2274.41,6823.23,6055.74,767.49,3.4
2025-07-08,Centro-Oeste,Alimentos,Azeite Oliva,E-commerce,6,31.17,187.02,135.75,51.27,3.1
2025-07-09,Centro-Oeste,Casa e Decoração,Vaso Raiz,E-commerce,3,112.0,336.0,219.57,116.43,3.8
2025-07-09,Nordeste,Alimentos,Azeite Oliva,E-commerce,3,27.68,83.04,70.89,12.15,4.0
2025-07-09,Nordeste,Eletrônicos,Tablet Nimbus,E-commerce,8,2149.97,17199.76,14797.37,2402.39,4.0
2025-07-09,Nordeste,Alimentos,Café Serra,E-commerce,2,50.22,100.44,80.89,19.55,3.8
2025-07-09,Sul,Casa e Decoração,Tapete Onda,E-commerce,10,112.0,1120.0,614.82,505.18,2.4
2025-07-09,Sudeste,Alimentos,Café Serra,E-commerce,11,33.64,370.04,255.48,114.56,4.1
2025-07-09,Sul,Eletrônicos,Fone Pulse,E-commerce,5,1822.09,9110.45,7336.48,1773.97,4.1
2025-07-09,Sul,Vestuário,Camiseta Base,E-commerce,7,125.46,878.22,354.78,523.44,4.2
2025-07-09,Sul,Casa e Decoração,Tapete Onda,E-commerce,7,220.92,1546.44,759.31,787.13,4.2
2025-07-09,Sudeste,Alimentos,Chá Manhã,E-commerce,4,16.8,67.2,49.56,17.64,3.2
2025-07-10,Sul,Esporte e Lazer,Prancha Maré,E-commerce,7,641.78,4492.46,2974.81,1517.65,3.3
2025-07-10,Sul,Casa e Decoração,Tapete Onda,E-commerce,4,308.66,1234.64,700.77,533.87,3.8
2025-07-10,Nordeste,Alimentos,Granola Cheia,Loja física,6,52.83,316.98,238.64,78.34,3.3
2025-07-11,Sudeste,Casa e Decoração,Vaso Raiz,E-commerce,6,183.79,1102.74,620.6,482.14,4.7
2025-07-11,Sudeste,Eletrônicos,Tablet Nimbus,Marketplace,10,2089.48,20894.8,19035.64,1859.16,3.4
2025-07-11,Sudeste,Vestuário,Tênis Passo,Loja física,9,233.72,2103.48,837.24,1266.24,4.9
2025-07-11,Sudeste,Esporte e Lazer,Prancha Maré,Marketplace,7,685.52,4798.64,3585.09,1213.55,4.2
2025-07-11,Nordeste,Eletrônicos,Tablet Nimbus,E-commerce,7,1639.94,11479.58,9410.64,2068.94,3.4
2025-07-11,Norte,Alimentos,Chá Manhã,E-commerce,5,64.0,320.0,257.14,62.86,4.8
2025-07-11,Nordeste,Vestuário,Jaqueta Norte,Loja física,12,55.65,667.8,360.1,307.7,3.5
2025-07-11,Norte,Esporte e Lazer,Halteres Par,Marketplace,4,451.54,1806.16,1303.02,503.14,4.2
2025-07-11,Centro-Oeste,Eletrônicos,Notebook Aura,Marketplace,4,2445.14,9780.56,8880.21,900.35,3.3
2025-07-12,Norte,Casa e Decoração,Luminária Sol,Loja física,5,424.96,2124.8,1060.98,1063.82,4.2
2025-07-12,Sudeste,Esporte e Lazer,Prancha Maré,Loja física,7,312.94,2190.58,1335.57,855.01,4.6
2025-07-12,Centro-Oeste,Eletrônicos,Monitor Vista,Loja física,1,1980.35,1980.35,1555.61,424.74,3.9
2025-07-12,Nordeste,Vestuário,Calça Trilha,Marketplace,11,101.06,1111.66,575.11,536.55,3.6
2025-07-12,Norte,Eletrônicos,Notebook Aura,E-commerce,2,1847.48,3694.96,2896.9,798.06,3.8
2025-07-13,Centro-Oeste,Alimentos,Café Serra,E-commerce,4,47.97,191.88,140.72,51.16,2.8
2025-07-13,Sudeste,Eletrônicos,Tablet Nimbus,E-commerce,11,1683.01,18513.11,15922.85,2590.26,3.2
2025-07-13,Sudeste,Vestuário,Tênis Passo,Loja física,12,287.9,3454.8,1471.22,1983.58,4.3
2025-07-13,Sul,Casa e Decoração,Luminária Sol,E-commerce,7,385.84,2700.88,1644.04,1056.84,3.5
2025-07-13,Nordeste,Alimentos,Azeite Oliva,E-commerce,6,16.8,100.8,73.07,27.73,4.0
2025-07-13,Sudeste,Alimentos,Café Serra,E-commerce,14,54.63,764.82,522.22,242.6,3.2
2025-07-14,Sul,Alimentos,Azeite Oliva,E-commerce,5,39.47,197.35,142.16,55.19,3.4
2025-07-14,Sul,Vestuário,Calça Trilha,Loja física,2,98.35,196.7,108.05,88.65,3.9
2025-07-15,Nordeste,Eletrônicos,Fone Pulse,Loja física,5,1388.53,6942.65,5403.14,1539.51,3.3
2025-07-15,Sudeste,Alimentos,Café Serra,Loja física,3,38.39,115.17,79.76,35.41,2.5
2025-07-15,Nordeste,Eletrônicos,Monitor Vista,Marketplace,3,1347.98,4043.94,3909.94,134.0,4.0
2025-07-15,Sul,Esporte e Lazer,Bicicleta Rota,E-commerce,4,509.08,2036.32,1069.92,966.4,3.2
2025-07-15,Nordeste,Alimentos,Granola Cheia,E-commerce,3,58.36,175.08,134.38,40.7,4.2
2025-07-16,Nordeste,Eletrônicos,Monitor Vista,Marketplace,8,2308.95,18471.6,17750.35,721.25,3.2
2025-07-16,Norte,Vestuário,Jaqueta Norte,E-commerce,2,185.9,371.8,163.58,208.22,4.9
2025-07-16,Sul,Vestuário,Calça Trilha,E-commerce,6,160.73,964.38,411.35,553.03,4.4
2025-07-16,Sul,Alimentos,Granola Cheia,Loja física,7,47.46,332.22,256.64,75.58,4.0
2025-07-17,Sul,Casa e Decoração,Vaso Raiz,E-commerce,5,350.5,1752.5,1107.0,645.5,3.9
2025-07-17,Norte,Vestuário,Jaqueta Norte,E-commerce,2,92.53,185.06,81.06,104.0,3.5
2025-07-17,Sudeste,Alimentos,Granola Cheia,Loja física,7,58.88,412.16,290.01,122.15,3.6
2025-07-17,Sudeste,Esporte e Lazer,Halteres Par,E-commerce,4,639.52,2558.08,1563.97,994.11,4.0
2025-07-17,Sudeste,Alimentos,Chá Manhã,Loja física,5,58.25,291.25,212.18,79.07,4.1
2025-07-17,Sudeste,Vestuário,Camiseta Base,E-commerce,10,115.47,1154.7,581.4,573.3,3.5
2025-07-17,Sudeste,Eletrônicos,Fone Pulse,Loja física,6,1893.47,11360.82,9735.65,1625.17,4.0
2025-07-17,Sul,Vestuário,Calça Trilha,Loja física,2,75.58,151.16,80.03,71.13,4.2
2025-07-18,Nordeste,Vestuário,Calça Trilha,Loja física,4,108.26,433.04,189.78,243.26,3.8
2025-07-18,Sudeste,Alimentos,Chá Manhã,E-commerce,7,50.67,354.69,284.99,69.7,3.7
2025-07-18,Sul,Esporte e Lazer,Prancha Maré,E-commerce,5,216.65,1083.25,645.7,437.55,3.0
2025-07-18,Nordeste,Casa e Decoração,Luminária Sol,E-commerce,4,186.23,744.92,417.19,327.73,3.7
2025-07-18,Nordeste,Eletrônicos,Monitor Vista,Loja física,5,2214.87,11074.35,9904.16,1170.19,3.2
2025-07-18,Sudeste,Vestuário,Camiseta Base,Loja física,3,215.86,647.58,260.08,387.5,4.6
2025-07-18,Sudeste,Eletrônicos,Notebook Aura,E-commerce,11,2081.07,22891.77,17810.49,5081.28,3.0
2025-07-18,Sudeste,Esporte e Lazer,Bicicleta Rota,Marketplace,6,541.58,3249.48,2500.1,749.38,4.1
2025-07-18,Sul,Vestuário,Camiseta Base,Marketplace,4,246.23,984.92,587.09,397.83,4.1
2025-07-19,Norte,Casa e Decoração,Luminária Sol,Marketplace,8,124.23,993.84,733.95,259.89,3.6
2025-07-19,Sudeste,Esporte e Lazer,Barraca Cume,E-commerce,8,408.34,3266.72,1794.44,1472.28,3.3
2025-07-19,Centro-Oeste,Vestuário,Jaqueta Norte,E-commerce,2,103.5,207.0,106.3,100.7,3.1
2025-07-19,Sudeste,Alimentos,Granola Cheia,Loja física,10,69.96,699.6,528.41,171.19,3.5
2025-07-19,Norte,Vestuário,Jaqueta Norte,E-commerce,4,98.74,394.96,200.46,194.5,4.3
2025-07-20,Norte,Vestuário,Calça Trilha,E-commerce,6,220.13,1320.78,624.73,696.05,4.3
2025-07-20,Sul,Eletrônicos,Monitor Vista,Loja física,9,2056.44,18507.96,15532.99,2974.97,3.5
2025-07-20,Sul,Vestuário,Jaqueta Norte,E-commerce,4,134.86,539.44,230.93,308.51,3.8
2025-07-20,Sudeste,Casa e Decoração,Cadeira Foco,Loja física,8,310.6,2484.8,1544.35,940.45,4.5
2025-07-20,Sudeste,Casa e Decoração,Cadeira Foco,Loja física,12,327.56,3930.72,2234.56,1696.16,4.1
2025-07-20,Centro-Oeste,Vestuário,Jaqueta Norte,Loja física,5,225.72,1128.6,480.16,648.44,3.8
2025-07-20,Sudeste,Esporte e Lazer,Bicicleta Rota,E-commerce,14,587.42,8223.88,5437.49,2786.39,3.2
2025-07-20,Sudeste,Casa e Decoração,Tapete Onda,E-commerce,12,445.4,5344.8,2533.07,2811.73,4.5
2025-07-21,Sul,Eletrônicos,Monitor Vista,E-commerce,6,2033.22,12199.32,10155.14,2044.18,4.0
2025-07-21,Centro-Oeste,Alimentos,Azeite Oliva,Loja física,5,63.94,319.7,222.1,97.6,3.7
2025-07-21,Centro-Oeste,Eletrônicos,Notebook Aura,E-commerce,2,1212.7,2425.4,2037.06,388.34,4.2
2025-07-21,Sul,Vestuário,Calça Trilha,E-commerce,8,100.68,805.44,296.25,509.19,4.8
2025-07-22,Centro-Oeste,Alimentos,Café Serra,E-commerce,4,85.57,342.28,223.36,118.92,4.2
2025-07-22,Sul,Alimentos,Azeite Oliva,Loja física,8,51.25,410.0,295.03,114.97,5.0
2025-07-22,Sudeste,Vestuário,Camiseta Base,E-commerce,6,176.66,1059.96,497.17,562.79,
2025-07-22,Nordeste,Alimentos,Café Serra,Marketplace,5,65.52,327.6,270.95,56.65,3.6
2025-07-22,Nordeste,Casa e Decoração,Luminária Sol,E-commerce,5,173.39,866.95,495.16,371.79,3.7
2025-07-22,Centro-Oeste,Alimentos,Café Serra,E-commerce,6,40.43,242.58,180.08,62.5,2.9
2025-07-22,Sul,Alimentos,Café Serra,Loja física,5,25.75,128.75,95.34,33.41,3.6
2025-07-22,Sudeste,Esporte e Lazer,Prancha Maré,E-commerce,4,388.46,1553.84,1149.18,404.66,4.0
2025-07-22,Sudeste,Vestuário,Tênis Passo,Loja física,6,213.56,1281.36,596.77,684.59,4.1
2025-07-23,Nordeste,Casa e Decoração,Tapete Onda,E-commerce,5,462.19,2310.95,1357.93,953.02,4.0
2025-07-23,Norte,Vestuário,Jaqueta Norte,E-commerce,3,88.19,264.57,150.16,114.41,4.5
2025-07-23,Norte,Vestuário,Tênis Passo,Loja física,2,142.21,284.42,117.02,167.4,3.9
2025-07-23,Sul,Esporte e Lazer,Bicicleta Rota,E-commerce,4,446.16,1784.64,959.5,825.14,5.0
2025-07-23,Nordeste,Esporte e Lazer,Bicicleta Rota,E-commerce,2,329.1,658.2,505.68,152.52,3.3
2025-07-23,Centro-Oeste,Eletrônicos,Monitor Vista,E-commerce,3,1567.29,4701.87,3253.74,1448.13,3.6
2025-07-23,Sul,Alimentos,Café Serra,Loja física,7,60.51,423.57,293.99,129.58,3.7
2025-07-24,Sul,Vestuário,Camiseta Base,Marketplace,4,130.57,522.28,337.76,184.52,4.2
2025-07-24,Sul,Eletrônicos,Monitor Vista,Marketplace,4,2340.0,9360.0,9086.68,273.32,3.1
2025-07-24,Sudeste,Eletrônicos,Notebook Aura,E-commerce,8,988.57,7908.56,5905.19,2003.37,3.1
2025-07-24,Sudeste,Esporte e Lazer,Barraca Cume,Loja física,7,544.13,3808.91,2278.59,1530.32,
2025-07-24,Sul,Esporte e Lazer,Barraca Cume,E-commerce,7,584.59,4092.13,2311.11,1781.02,2.9
2025-07-24,Sul,Esporte e Lazer,Barraca Cume,Loja física,8,260.41,2083.28,1524.21,559.07,3.7
2025-07-24,Nordeste,Vestuário,Jaqueta Norte,Loja física,6,227.57,1365.42,630.01,735.41,
2025-07-24,Centro-Oeste,Esporte e Lazer,Barraca Cume,Marketplace,4,373.08,1492.32,949.4,542.92,4.7
2025-07-25,Nordeste,Eletrônicos,Notebook Aura,E-commerce,5,2635.92,13179.6,10796.43,2383.17,3.4
2025-07-25,Sudeste,Eletrônicos,Fone Pulse,Loja física,6,2193.44,13160.64,9914.51,3246.13,3.4
2025-07-25,Sudeste,Casa e Decoração,Cadeira Foco,Loja física,7,272.41,1906.87,971.4,935.47,4.6
2025-07-25,Norte,Eletrônicos,Tablet Nimbus,Loja física,3,1385.2,4155.6,3558.39,597.21,2.7
2025-07-25,Norte,Vestuário,Tênis Passo,E-commerce,4,190.17,760.68,380.58,380.1,4.5
2025-07-25,Sudeste,Esporte e Lazer,Prancha Maré,Loja física,4,346.1,1384.4,673.37,711.03,4.3
2025-07-26,Centro-Oeste,Alimentos,Azeite Oliva,E-commerce,7,80.52,563.64,403.71,159.93,3.6
2025-07-26,Sudeste,Eletrônicos,Notebook Aura,E-commerce,10,2273.24,22732.4,19154.14,3578.26,3.9
2025-07-26,Sul,Alimentos,Chá Manhã,Marketplace,3,66.48,199.44,174.17,25.27,3.4
2025-07-26,Nordeste,Esporte e Lazer,Barraca Cume,Loja física,6,352.47,2114.82,1390.79,724.03,3.9
2025-07-26,Sudeste,Esporte e Lazer,Halteres Par,E-commerce,12,376.38,4516.56,2692.92,1823.64,3.7
2025-07-27,Nordeste,Eletrônicos,Fone Pulse,E-commerce,3,1854.58,5563.74,4795.34,768.4,3.7
2025-07-27,Nordeste,Esporte e Lazer,Bicicleta Rota,E-commerce,4,275.12,1100.48,713.7,386.78,4.8
2025-07-27,Sudeste,Casa e Decoração,Luminária Sol,E-commerce,5,400.11,2000.55,1234.86,765.69,3.1
2025-07-27,Centro-Oeste,Esporte e Lazer,Barraca Cume,Loja física,5,659.82,3299.1,2128.6,1170.5,4.2
2025-07-28,Sul,Eletrônicos,Monitor Vista,Loja física,6,2331.7,13990.2,11104.13,2886.07,3.6
2025-07-28,Sul,Alimentos,Café Serra,E-commerce,7,51.74,362.18,233.78,128.4,3.8
2025-07-28,Sudeste,Eletrônicos,Notebook Aura,E-commerce,11,1615.27,17767.97,15094.34,2673.63,2.8
2025-07-28,Norte,Esporte e Lazer,Barraca Cume,Loja física,6,461.78,2770.68,1882.46,888.22,2.9
2025-07-29,Sul,Esporte e Lazer,Bicicleta Rota,Loja física,6,262.5,1575.0,1144.01,430.99,3.5
2025-07-29,Nordeste,Alimentos,Café Serra,Marketplace,4,67.03,268.12,220.74,47.38,3.5
2025-07-29,Sudeste,Esporte e Lazer,Bicicleta Rota,Loja física,9,563.49,5071.41,3200.18,1871.23,4.3
2025-07-29,Sudeste,Casa e Decoração,Cadeira Foco,E-commerce,8,295.77,2366.16,1563.54,802.62,4.1
2025-07-29,Nordeste,Esporte e Lazer,Barraca Cume,Loja física,7,434.61,3042.27,2005.58,1036.69,3.4
2025-07-29,Sudeste,Eletrônicos,Notebook Aura,E-commerce,8,1422.35,11378.8,9229.06,2149.74,3.4
2025-07-29,Sudeste,Vestuário,Tênis Passo,E-commerce,8,121.2,969.6,413.81,555.79,3.6
2025-07-29,Norte,Vestuário,Jaqueta Norte,Marketplace,3,153.31,459.93,299.76,160.17,4.5
2025-07-29,Centro-Oeste,Eletrônicos,Fone Pulse,E-commerce,7,1961.51,13730.57,11843.54,1887.03,2.9
2025-07-29,Sudeste,Alimentos,Granola Cheia,E-commerce,8,68.78,550.24,406.92,143.32,4.0
2025-07-29,Norte,Eletrônicos,Monitor Vista,E-commerce,1,3092.92,3092.92,2523.74,569.18,4.0
2025-07-30,Nordeste,Eletrônicos,Monitor Vista,Loja física,6,1267.14,7602.84,6183.54,1419.3,
2025-07-31,Sudeste,Alimentos,Granola Cheia,E-commerce,5,34.4,172.0,133.02,38.98,3.8
2025-07-31,Sul,Eletrônicos,Notebook Aura,E-commerce,9,1429.8,12868.2,11100.73,1767.47,2.9
2025-07-31,Sudeste,Esporte e Lazer,Barraca Cume,Marketplace,8,527.68,4221.44,3080.22,1141.22,4.0
2025-08-01,Nordeste,Alimentos,Café Serra,Loja física,7,27.73,194.11,152.33,41.78,2.8
2025-08-01,Sudeste,Esporte e Lazer,Bicicleta Rota,E-commerce,4,298.62,1194.48,791.85,402.63,3.2
2025-08-01,Norte,Eletrônicos,Notebook Aura,E-commerce,2,1671.68,3343.36,2838.38,504.98,2.2
2025-08-01,Sudeste,Vestuário,Camiseta Base,E-commerce,4,182.56,730.24,337.48,392.76,4.0
2025-08-01,Norte,Vestuário,Tênis Passo,E-commerce,4,170.9,683.6,360.17,323.43,3.8
2025-08-02,Sul,Casa e Decoração,Vaso Raiz,E-commerce,6,164.0,984.0,602.83,381.17,3.8
2025-08-02,Centro-Oeste,Eletrônicos,Notebook Aura,Loja física,4,1919.84,7679.36,6718.74,960.62,3.6
2025-08-02,Sudeste,Esporte e Lazer,Barraca Cume,E-commerce,6,431.25,2587.5,1687.76,899.74,3.4
2025-08-02,Centro-Oeste,Alimentos,Chá Manhã,E-commerce,5,30.28,151.4,102.68,48.72,4.2
2025-08-03,Centro-Oeste,Eletrônicos,Notebook Aura,Loja física,8,2096.54,16772.32,12797.85,3974.47,2.6
2025-08-03,Sul,Vestuário,Calça Trilha,E-commerce,2,141.05,282.1,109.51,172.59,4.9
2025-08-03,Nordeste,Eletrônicos,Fone Pulse,E-commerce,3,1846.94,5540.82,4464.63,1076.19,4.4
2025-08-03,Sudeste,Casa e Decoração,Vaso Raiz,E-commerce,11,446.85,4915.35,3204.53,1710.82,3.7
2025-08-03,Nordeste,Casa e Decoração,Vaso Raiz,E-commerce,6,370.55,2223.3,1344.49,878.81,3.9
2025-08-03,Sul,Esporte e Lazer,Halteres Par,Marketplace,6,255.43,1532.58,1276.52,256.06,3.7
2025-08-03,Nordeste,Alimentos,Café Serra,E-commerce,10,23.3,233.0,158.87,74.13,3.5
2025-08-04,Sul,Esporte e Lazer,Bicicleta Rota,E-commerce,4,672.16,2688.64,1616.58,1072.06,4.2
2025-08-04,Nordeste,Alimentos,Granola Cheia,E-commerce,3,49.64,148.92,109.79,39.13,4.2
2025-08-04,Nordeste,Esporte e Lazer,Bicicleta Rota,Loja física,4,384.93,1539.72,934.64,605.08,3.1
2025-08-04,Sul,Eletrônicos,Tablet Nimbus,E-commerce,3,1749.92,5249.76,4405.18,844.58,3.8
2025-08-04,Sudeste,Vestuário,Tênis Passo,Marketplace,8,64.51,516.08,293.2,222.88,2.9
2025-08-04,Sul,Vestuário,Calça Trilha,E-commerce,5,151.97,759.85,292.21,467.64,3.6
2025-08-04,Sul,Casa e Decoração,Luminária Sol,Marketplace,6,507.92,3047.52,2138.91,908.61,4.3
2025-08-04,Nordeste,Alimentos,Chá Manhã,E-commerce,5,44.93,224.65,180.17,44.48,3.2
2025-08-04,Nordeste,Alimentos,Chá Manhã,E-commerce,9,39.47,355.23,264.21,91.02,3.6
2025-08-04,Nordeste,Esporte e Lazer,Barraca Cume,E-commerce,6,343.88,2063.28,1245.44,817.84,3.5
2025-08-05,Centro-Oeste,Esporte e Lazer,Prancha Maré,E-commerce,6,344.29,2065.74,1361.0,704.74,4.0
2025-08-05,Nordeste,Eletrônicos,Fone Pulse,E-commerce,5,1703.54,8517.7,6973.49,1544.21,4.0
2025-08-05,Sul,Esporte e Lazer,Barraca Cume,E-commerce,5,497.62,2488.1,1499.94,988.16,3.1
2025-08-05,Norte,Vestuário,Calça Trilha,E-commerce,3,141.98,425.94,218.55,207.39,4.2
2025-08-05,Sul,Alimentos,Granola Cheia,Loja física,7,20.72,145.04,96.84,48.2,3.5
2025-08-05,Sul,Esporte e Lazer,Bicicleta Rota,E-commerce,3,309.23,927.69,585.38,342.31,4.2
2025-08-05,Sul,Esporte e Lazer,Halteres Par,Marketplace,6,400.3,2401.8,1537.34,864.46,3.4
2025-08-06,Sudeste,Casa e Decoração,Cadeira Foco,Marketplace,5,226.71,1133.55,719.53,414.02,4.4
2025-08-06,Norte,Alimentos,Granola Cheia,E-commerce,2,48.81,97.62,75.34,22.28,3.4
2025-08-06,Sul,Vestuário,Camiseta Base,E-commerce,4,126.95,507.8,227.12,280.68,4.0
2025-08-06,Nordeste,Alimentos,Café Serra,E-commerce,5,57.64,288.2,233.33,54.87,4.3
2025-08-06,Norte,Casa e Decoração,Vaso Raiz,E-commerce,2,284.45,568.9,360.98,207.92,3.6
2025-08-07,Sudeste,Casa e Decoração,Cadeira Foco,Loja física,8,308.99,2471.92,1486.67,985.25,3.6
2025-08-07,Centro-Oeste,Casa e Decoração,Cadeira Foco,E-commerce,4,376.07,1504.28,692.16,812.12,4.7
2025-08-07,Sul,Casa e Decoração,Cadeira Foco,E-commerce,3,177.62,532.86,300.59,232.27,4.1
2025-08-07,Sudeste,Eletrônicos,Notebook Aura,Loja física,5,1997.1,9985.5,8535.49,1450.01,2.9
2025-08-07,Nordeste,Esporte e Lazer,Barraca Cume,E-commerce,2,246.45,492.9,297.72,195.18,4.0
2025-08-08,Nordeste,Esporte e Lazer,Bicicleta Rota,Marketplace,9,702.19,6319.71,5119.99,1199.72,3.7
2025-08-08,Norte,Alimentos,Granola Cheia,E-commerce,4,46.3,185.2,149.54,35.66,4.7
2025-08-08,Norte,Alimentos,Azeite Oliva,E-commerce,2,46.18,92.36,72.22,20.14,3.3
2025-08-08,Sudeste,Eletrônicos,Monitor Vista,Loja física,8,1647.43,13179.44,10742.88,2436.56,4.0
2025-08-08,Nordeste,Casa e Decoração,Vaso Raiz,Loja física,3,460.06,1380.18,742.41,637.77,5.0
2025-08-08,Sudeste,Esporte e Lazer,Prancha Maré,E-commerce,2,490.9,981.8,652.95,328.85,3.5
2025-08-08,Nordeste,Casa e Decoração,Vaso Raiz,E-commerce,3,264.33,792.99,460.0,332.99,4.6
2025-08-08,Nordeste,Casa e Decoração,Cadeira Foco,E-commerce,10,114.18,1141.8,650.44,491.36,4.3
2025-08-08,Nordeste,Eletrônicos,Notebook Aura,E-commerce,7,2505.4,17537.8,14640.72,2897.08,3.7
2025-08-08,Sudeste,Esporte e Lazer,Bicicleta Rota,E-commerce,4,310.58,1242.32,730.98,511.34,3.2
2025-08-08,Nordeste,Eletrônicos,Tablet Nimbus,Loja física,3,1336.26,4008.78,3334.74,674.04,3.7
2025-08-08,Norte,Casa e Decoração,Tapete Onda,Marketplace,3,316.83,950.49,642.61,307.88,4.5
2025-08-09,Sul,Alimentos,Chá Manhã,Loja física,5,49.68,248.4,207.99,40.41,3.8
2025-08-09,Nordeste,Casa e Decoração,Cadeira Foco,Loja física,10,112.59,1125.9,685.19,440.71,3.9
2025-08-09,Nordeste,Esporte e Lazer,Halteres Par,E-commerce,6,478.61,2871.66,1581.62,1290.04,3.8
2025-08-09,Sudeste,Alimentos,Café Serra,Loja física,5,32.52,162.6,123.65,38.95,4.0
2025-08-09,Nordeste,Vestuário,Calça Trilha,Loja física,4,183.79,735.16,332.94,402.22,4.7
2025-08-09,Sudeste,Vestuário,Tênis Passo,Marketplace,8,156.37,1250.96,691.95,559.01,3.6
